Label	Weight	Text
l_MovieBot2-82b0	3.753623	i live in london
l_MovieBot2-82b0	3.753623	get tickets for expendables three
l_MovieBot2-82b0	3.753623	what kids movies are on
l_MovieBot2-82b0	3.753623	show romances
l_MovieBot2-82b0	3.753623	show me trailers
l_MovieBot2-82b0	3.753623	help please
l_MovieBot2-82b0	3.753623	show romance movies
l_MovieBot2-82b0	3.753623	you can assume i live in cairo
l_MovieBot2-82b0	3.753623	why doesn't this work
l_MovieBot2-82b0	3.753623	whats up
l_MovieBot2-82b0	3.753623	upcoming movies
l_MovieBot2-82b0	3.753623	can you fly
l_MovieBot2-82b0	3.753623	genre action
l_MovieBot2-82b0	3.753623	can i see movies that are popular
l_MovieBot2-82b0	3.753623	movies that are comedy
l_MovieBot2-82b0	3.753623	i want 3 tickets for life of pi
l_MovieBot2-82b0	3.753623	show me popular movies
l_MovieBot2-82b0	3.753623	i won't give you my name
l_MovieBot2-82b0	3.753623	confused
l_MovieBot2-82b0	3.753623	what are your capabilities
l_MovieBot2-82b0	3.753623	no way, i won't give you my location
l_MovieBot2-82b0	3.753623	yo
l_MovieBot2-82b0	3.753623	good evening
l_MovieBot2-82b0	3.753623	help me
l_MovieBot2-82b0	3.753623	hi
l_MovieBot2-82b0	3.753623	genre romance
l_MovieBot2-82b0	3.753623	shangai
l_MovieBot2-82b0	3.753623	abort
l_MovieBot2-82b0	3.753623	movies that are romance
l_MovieBot2-82b0	3.753623	don't do it
l_MovieBot2-82b0	3.753623	cook me something
l_MovieBot2-82b0	3.753623	genre horror
l_MovieBot2-82b0	3.753623	movies that are for families
l_MovieBot2-82b0	3.753623	i'm bailing
l_MovieBot2-82b0	3.753623	how do i interact with you
l_MovieBot2-82b0	3.753623	genres
l_MovieBot2-82b0	3.753623	what's your age
l_MovieBot2-82b0	3.753623	who am i speaking to
l_MovieBot2-82b0	3.753623	show action movies
l_MovieBot2-82b0	3.753623	watch movies
l_MovieBot2-82b0	3.753623	no way
l_MovieBot2-82b0	3.753623	i will not give you my name
l_MovieBot2-82b0	3.753623	toronto
l_MovieBot2-82b0	3.753623	frustrated
l_MovieBot2-82b0	3.753623	tony is my name
l_MovieBot2-82b0	3.753623	stop
l_MovieBot2-82b0	3.753623	what movies are popular
l_MovieBot2-82b0	3.753623	can you find movie tickets
l_MovieBot2-82b0	3.753623	show new releases
l_MovieBot2-82b0	3.753623	family movies
l_MovieBot2-82b0	3.753623	trailer
l_MovieBot2-82b0	3.753623	how are you today
l_MovieBot2-82b0	3.753623	my name is maria and i'm from sydney
l_MovieBot2-82b0	3.753623	show movie genres
l_MovieBot2-82b0	3.753623	i would like to cancel
l_MovieBot2-82b0	3.753623	new movie
l_MovieBot2-82b0	3.753623	watch a trailer
l_MovieBot2-82b0	3.753623	can you help me
l_MovieBot2-82b0	3.753623	action genre
l_MovieBot2-82b0	3.753623	watch trailers
l_MovieBot2-82b0	3.753623	mumbai
l_MovieBot2-82b0	3.753623	book movie ticket near my location
l_MovieBot2-82b0	3.753623	how old are you
l_MovieBot2-82b0	3.753623	book for me amc tickets
l_MovieBot2-82b0	3.753623	genre for horror movies
l_MovieBot2-82b0	3.753623	what times are movies on
l_MovieBot2-82b0	3.753623	don't do that
l_MovieBot2-82b0	3.753623	you can call me steve
l_MovieBot2-82b0	3.753623	what time
l_MovieBot2-82b0	3.753623	show family movies
l_MovieBot2-82b0	3.753623	do you play games
l_MovieBot2-82b0	3.753623	see trailer
l_MovieBot2-82b0	3.753623	show horror movies
l_MovieBot2-82b0	3.753623	how are you
l_MovieBot2-82b0	3.753623	delhi
l_MovieBot2-82b0	3.753623	action movies
l_MovieBot2-82b0	3.753623	i am tired of you
l_MovieBot2-82b0	3.753623	i will not give you my location or name
l_MovieBot2-82b0	3.753623	world wide pants
l_MovieBot2-82b0	3.753623	melanie
l_MovieBot2-82b0	3.753623	i reside in san francisco
l_MovieBot2-82b0	3.753623	comedy genre
l_MovieBot2-82b0	3.753623	seattle is my current city
l_MovieBot2-82b0	3.753623	portland
l_MovieBot2-82b0	3.753623	new releases
l_MovieBot2-82b0	3.753623	you are boring
l_MovieBot2-82b0	3.753623	genre comedy
l_MovieBot2-82b0	3.753623	book me a ticket for jurassic world
l_MovieBot2-82b0	3.753623	dan
l_MovieBot2-82b0	3.753623	view movies
l_MovieBot2-82b0	3.753623	romance genre
l_MovieBot2-82b0	3.753623	her cat has no teeth
l_MovieBot2-82b0	3.753623	please cancel
l_MovieBot2-82b0	3.753623	what movies are available
l_MovieBot2-82b0	3.753623	popular movies
l_MovieBot2-82b0	3.753623	horror movies
l_MovieBot2-82b0	3.753623	available movies
l_MovieBot2-82b0	37.53623	10181
l_MovieBot2-82b0	3.753623	i don't understand
l_MovieBot2-82b0	3.753623	quit
l_MovieBot2-82b0	3.753623	what can you help me with
l_MovieBot2-82b0	3.753623	good morning
l_MovieBot2-82b0	3.753623	hiya
l_MovieBot2-82b0	3.753623	comedy movies
l_MovieBot2-82b0	3.753623	spaghetti
l_MovieBot2-82b0	3.753623	popular new releases
l_MovieBot2-82b0	3.753623	show kids movies
l_MovieBot2-82b0	3.753623	i'm lili
l_MovieBot2-82b0	3.753623	watch new movies
l_MovieBot2-82b0	3.753623	show movie times
l_MovieBot2-82b0	3.753623	help
l_MovieBot2-82b0	3.753623	time
l_MovieBot2-82b0	3.753623	have you any dreams
l_MovieBot2-82b0	3.753623	show comedy movies
l_MovieBot2-82b0	3.753623	what do i do now
l_MovieBot2-82b0	3.753623	i'm from georgia
l_MovieBot2-82b0	3.753623	genre family
l_MovieBot2-82b0	3.753623	please stop
l_MovieBot2-82b0	3.753623	lost
l_MovieBot2-82b0	3.753623	cancel
l_MovieBot2-82b0	3.753623	my location is new york
l_MovieBot2-82b0	3.753623	hello
l_MovieBot2-82b0	3.753623	i'm lost
l_MovieBot2-82b0	3.753623	what can i say
l_MovieBot2-82b0	3.753623	i'm not going to tell you where i live
l_MovieBot2-82b0	3.753623	comedies
l_MovieBot2-82b0	3.753623	are you busy
l_MovieBot2-82b0	3.753623	who are you
l_MovieBot2-82b0	3.753623	paris
q_CinemaSampleKB	1	Basic af
q_CinemaSampleKB	1	What do you think about love
q_CinemaSampleKB	1	That was a stupid answer
q_CinemaSampleKB	1	I'm bored out of my mind
q_CinemaSampleKB	1	I love you.
q_CinemaSampleKB	1	Good evening to you
q_CinemaSampleKB	1	Why do you say the same thing all the time
q_CinemaSampleKB	1	I am a Democrat
q_CinemaSampleKB	1	That was a joke
q_CinemaSampleKB	1	Tell me a joke
q_CinemaSampleKB	1	Are you male
q_CinemaSampleKB	1	What country are you from
q_CinemaSampleKB	1	Are you gay
q_CinemaSampleKB	1	Have a good night
q_CinemaSampleKB	1	Shut up
q_CinemaSampleKB	1	Where'd you come from
q_CinemaSampleKB	1	Hi Alexa
q_CinemaSampleKB	1	I don't get it
q_CinemaSampleKB	1	You look ugly
q_CinemaSampleKB	1	Correct
q_CinemaSampleKB	1	Ask me something
q_CinemaSampleKB	1	Are you the singularity
q_CinemaSampleKB	1	Do you like my hat
q_CinemaSampleKB	1	How are things
q_CinemaSampleKB	1	You seem really happy
q_CinemaSampleKB	1	Do you have a family
q_CinemaSampleKB	1	Not true
q_CinemaSampleKB	1	What state are you in
q_CinemaSampleKB	1	Are you a robot
q_CinemaSampleKB	1	How smart are you
q_CinemaSampleKB	1	Are you my imaginary friend
q_CinemaSampleKB	1	Are you a guy
q_CinemaSampleKB	1	Do you and Cortana hang out
q_CinemaSampleKB	1	Who made you
q_CinemaSampleKB	1	Good morning
q_CinemaSampleKB	1	How high can you jump
q_CinemaSampleKB	1	Why do you charge a booking fee
q_CinemaSampleKB	1	You bore me
q_CinemaSampleKB	1	Are you real
q_CinemaSampleKB	1	How beautiful am i
q_CinemaSampleKB	1	Who's your favorite team
q_CinemaSampleKB	1	I adore you
q_CinemaSampleKB	1	What do you mean
q_CinemaSampleKB	1	Be quiet
q_CinemaSampleKB	1	Who created you
q_CinemaSampleKB	1	You are fired
q_CinemaSampleKB	1	Do you have siblings
q_CinemaSampleKB	1	Have you ever sung a song
q_CinemaSampleKB	1	Can you hear me now
q_CinemaSampleKB	1	Great!
q_CinemaSampleKB	1	Are you in a relationship
q_CinemaSampleKB	1	Hello Alexa
q_CinemaSampleKB	1	Pardon
q_CinemaSampleKB	1	There
q_CinemaSampleKB	1	Do you love anyone
q_CinemaSampleKB	1	What did you do today
q_CinemaSampleKB	1	Do you spend time in your garden
q_CinemaSampleKB	1	What's wrong with you
q_CinemaSampleKB	1	I'm so sleepy
q_CinemaSampleKB	1	Who's your boss
q_CinemaSampleKB	1	Do you have a brother
q_CinemaSampleKB	1	Are you really happy
q_CinemaSampleKB	1	No, that's not true
q_CinemaSampleKB	1	I'm just kidding around
q_CinemaSampleKB	1	Aren't you chipper
q_CinemaSampleKB	1	I think you hate me
q_CinemaSampleKB	1	Talk with me
q_CinemaSampleKB	1	Tell me how much you love me
q_CinemaSampleKB	1	I am annoyed
q_CinemaSampleKB	1	What should I do
q_CinemaSampleKB	1	That's accurate
q_CinemaSampleKB	1	Do you know my name
q_CinemaSampleKB	1	Are you pansexual
q_CinemaSampleKB	1	Chat with me
q_CinemaSampleKB	1	You are no longer employed
q_CinemaSampleKB	1	Do you not like me
q_CinemaSampleKB	1	Tell me a science joke
q_CinemaSampleKB	1	I think you're dreamy
q_CinemaSampleKB	1	You're so stupid
q_CinemaSampleKB	1	Where are you from
q_CinemaSampleKB	1	What are you doing tomorrow
q_CinemaSampleKB	1	Hello
q_CinemaSampleKB	1	Be silly
q_CinemaSampleKB	1	Are you queer
q_CinemaSampleKB	1	What's the meaning of life
q_CinemaSampleKB	1	You honestly could not be more uninteresting
q_CinemaSampleKB	1	You're funny
q_CinemaSampleKB	1	Who do you report to
q_CinemaSampleKB	1	I want to lay down
q_CinemaSampleKB	1	Excuse me
q_CinemaSampleKB	1	I'm sorry
q_CinemaSampleKB	1	That wasn't funny
q_CinemaSampleKB	1	What did you do yesterday
q_CinemaSampleKB	1	Are you free
q_CinemaSampleKB	1	Give me a high five
q_CinemaSampleKB	1	Do you think dragons are cool
q_CinemaSampleKB	1	Quiet, you
q_CinemaSampleKB	1	What do you think about bots
q_CinemaSampleKB	1	Stop talking
q_CinemaSampleKB	1	What kind of candy do you like
q_CinemaSampleKB	1	Are you bisexual
q_CinemaSampleKB	1	Aren't you cheerful
q_CinemaSampleKB	1	Don't you get hungry
q_CinemaSampleKB	1	Do you know me
q_CinemaSampleKB	1	LOL
q_CinemaSampleKB	1	Do you like Cortana
q_CinemaSampleKB	1	Are you a man
q_CinemaSampleKB	1	Can we chat
q_CinemaSampleKB	1	Sing a song
q_CinemaSampleKB	1	Your face is ugly
q_CinemaSampleKB	1	Are you straight
q_CinemaSampleKB	1	Do you think I should ask him out
q_CinemaSampleKB	1	Testing
q_CinemaSampleKB	1	Hum a tune
q_CinemaSampleKB	1	Hiya
q_CinemaSampleKB	1	What are you doing
q_CinemaSampleKB	1	Are you my fan
q_CinemaSampleKB	1	Do you eat
q_CinemaSampleKB	1	You are awesome!
q_CinemaSampleKB	1	What were you doing yesterday
q_CinemaSampleKB	1	Nice to meet you
q_CinemaSampleKB	1	How are you
q_CinemaSampleKB	1	What other bots do you know
q_CinemaSampleKB	1	See you later
q_CinemaSampleKB	1	Bye
q_CinemaSampleKB	1	It's my pleasure
q_CinemaSampleKB	1	Are you dating anyone
q_CinemaSampleKB	1	What do you think about AI
q_CinemaSampleKB	1	What is up
q_CinemaSampleKB	1	How I've missed you
q_CinemaSampleKB	1	What makes you think so
q_CinemaSampleKB	1	Where do you come from
q_CinemaSampleKB	1	Who am I
q_CinemaSampleKB	1	Can we be friends
q_CinemaSampleKB	1	You're way off
q_CinemaSampleKB	1	Hello Siri
q_CinemaSampleKB	1	Do you know any other jokes
q_CinemaSampleKB	1	Are you friends with other bots
q_CinemaSampleKB	1	That's not true
q_CinemaSampleKB	1	You're welcome
q_CinemaSampleKB	1	Do you sweat
q_CinemaSampleKB	1	Is this thing on
q_CinemaSampleKB	1	I want to spend the rest of my life with you
q_CinemaSampleKB	1	Happy Birthday!
q_CinemaSampleKB	1	Do you like baseball
q_CinemaSampleKB	1	What happens once I've booked
q_CinemaSampleKB	1	I'm pissed
q_CinemaSampleKB	1	You can't work for me anymore
q_CinemaSampleKB	1	You're very intelligent
q_CinemaSampleKB	1	Do you have a girlfriend
q_CinemaSampleKB	1	Season's greetings!
q_CinemaSampleKB	1	You're smart
q_CinemaSampleKB	1	Say a joke
q_CinemaSampleKB	1	What's your favorite movie
q_CinemaSampleKB	1	Say something stupid
q_CinemaSampleKB	1	I wish I weren't so alone
q_CinemaSampleKB	1	Do you like Siri
q_CinemaSampleKB	1	Happy Halloween!
q_CinemaSampleKB	1	Are you busy
q_CinemaSampleKB	1	I am alone
q_CinemaSampleKB	1	What's happening
q_CinemaSampleKB	1	You are my best friend
q_CinemaSampleKB	1	Hi Siri
q_CinemaSampleKB	1	Do you have a dad
q_CinemaSampleKB	1	You seem really smart
q_CinemaSampleKB	1	What's the name of your boss
q_CinemaSampleKB	1	You're rad
q_CinemaSampleKB	1	Good night to you
