Label	Weight	Text
l_MovieBot2-82b0	4.015504	i live in london
l_MovieBot2-82b0	4.015504	get tickets for expendables three
l_MovieBot2-82b0	4.015504	what kids movies are on
l_MovieBot2-82b0	4.015504	show romances
l_MovieBot2-82b0	4.015504	show me trailers
l_MovieBot2-82b0	4.015504	help please
l_MovieBot2-82b0	4.015504	show romance movies
l_MovieBot2-82b0	4.015504	you can assume i live in cairo
l_MovieBot2-82b0	4.015504	why doesn't this work
l_MovieBot2-82b0	4.015504	whats up
l_MovieBot2-82b0	4.015504	upcoming movies
l_MovieBot2-82b0	4.015504	can you fly
l_MovieBot2-82b0	4.015504	genre action
l_MovieBot2-82b0	4.015504	can i see movies that are popular
l_MovieBot2-82b0	4.015504	movies that are comedy
l_MovieBot2-82b0	4.015504	i want 3 tickets for life of pi
l_MovieBot2-82b0	4.015504	show me popular movies
l_MovieBot2-82b0	4.015504	i won't give you my name
l_MovieBot2-82b0	4.015504	confused
l_MovieBot2-82b0	4.015504	what are your capabilities
l_MovieBot2-82b0	4.015504	no way, i won't give you my location
l_MovieBot2-82b0	4.015504	yo
l_MovieBot2-82b0	4.015504	good evening
l_MovieBot2-82b0	4.015504	help me
l_MovieBot2-82b0	4.015504	hi
l_MovieBot2-82b0	4.015504	genre romance
l_MovieBot2-82b0	4.015504	shangai
l_MovieBot2-82b0	4.015504	abort
l_MovieBot2-82b0	4.015504	movies that are romance
l_MovieBot2-82b0	4.015504	don't do it
l_MovieBot2-82b0	4.015504	cook me something
l_MovieBot2-82b0	4.015504	genre horror
l_MovieBot2-82b0	4.015504	view new movies
l_MovieBot2-82b0	4.015504	hey
l_MovieBot2-82b0	4.015504	i'm john from cairo
l_MovieBot2-82b0	4.015504	dhaka
l_MovieBot2-82b0	4.015504	show genres
l_MovieBot2-82b0	4.015504	purchase movie tickets
l_MovieBot2-82b0	4.015504	getting tired of you
l_MovieBot2-82b0	4.015504	call me scott
l_MovieBot2-82b0	4.015504	i'd rather be riding my bike
l_MovieBot2-82b0	4.015504	gnocchi
l_MovieBot2-82b0	4.015504	hey there
l_MovieBot2-82b0	4.015504	my name is tom
l_MovieBot2-82b0	4.015504	movies that have just been released
l_MovieBot2-82b0	4.015504	horror genre
l_MovieBot2-82b0	4.015504	what's your name
l_MovieBot2-82b0	4.015504	hi bot
l_MovieBot2-82b0	4.015504	i'm lauren, and i'm from madrid
l_MovieBot2-82b0	4.015504	times
l_MovieBot2-82b0	4.015504	who is your boss
l_MovieBot2-82b0	4.015504	who am i speaking with
l_MovieBot2-82b0	4.015504	book tickets for captain america
l_MovieBot2-82b0	4.015504	what can you do
l_MovieBot2-82b0	4.015504	genre for action movies
l_MovieBot2-82b0	4.015504	dont you ever sleep
l_MovieBot2-82b0	4.015504	book amc theater pekin tickets
l_MovieBot2-82b0	4.015504	family genre
l_MovieBot2-82b0	4.015504	vishwac is my name
l_MovieBot2-82b0	4.015504	are you old
l_MovieBot2-82b0	4.015504	what tickets are still available at cinemark
l_MovieBot2-82b0	4.015504	what movies do you have
l_MovieBot2-82b0	4.015504	i'm stuck
l_MovieBot2-82b0	4.015504	hello bot
l_MovieBot2-82b0	4.015504	movies that are for families
l_MovieBot2-82b0	4.015504	i'm bailing
l_MovieBot2-82b0	4.015504	how do i interact with you
l_MovieBot2-82b0	4.015504	genres
l_MovieBot2-82b0	4.015504	what's your age
l_MovieBot2-82b0	4.015504	who am i speaking to
l_MovieBot2-82b0	4.015504	show action movies
l_MovieBot2-82b0	4.015504	watch movies
l_MovieBot2-82b0	4.015504	no way
l_MovieBot2-82b0	4.015504	i will not give you my name
l_MovieBot2-82b0	4.015504	toronto
l_MovieBot2-82b0	4.015504	frustrated
l_MovieBot2-82b0	4.015504	tony is my name
l_MovieBot2-82b0	4.015504	stop
